img_num,label_name,longitude,latitude,acquisition date,FVC,ndvi_mean,ndvi_std,ndvi_median,gndvi_mean,evi_mean,lai_mean,"NDI_(583.85, 507.56)"
187,G1,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.7870232,0.04756066,0.79368573,0.7870232,0.81684387,2.837341,0.23197523
187,R1,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.82016766,0.036959264,0.8240693,0.82016766,0.8544204,2.973293,0.14340903
187,R2,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8145222,0.034342393,0.81615525,0.8145222,0.81583107,2.8336768,0.15784518
187,R3,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8094546,0.031583242,0.81108826,0.8094546,0.7721808,2.67575,0.16246524
187,G6,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.81484485,0.03715506,0.81782794,0.81484485,0.8740003,3.0441332,0.23527265
187,R6,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8258169,0.041751187,0.83351994,0.8258169,0.8840966,3.0806615,0.12347998
187,R7,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.82623065,0.02902961,0.83012486,0.82623065,0.8679249,3.0221524,0.1525307
187,R8,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8245253,0.036755662,0.8303612,0.8245253,0.82276404,2.8587606,0.15709792
187,G11,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.7964988,0.044068225,0.800108,0.7964988,0.8437077,2.9345348,0.24862117
187,R11,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.80217224,0.038248263,0.80509955,0.80217224,0.8360295,2.906755,0.21478368
187,R12,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.80708873,0.037789892,0.810159,0.80708873,0.8317812,2.8913846,0.214029
187,R13,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.78481185,0.039099798,0.7892009,0.78481185,0.7557041,2.6161377,0.2076165
187,C6,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.8155366,0.034816157,0.8176751,0.8155366,0.8847382,3.082983,0.2337988
187,C1,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.82814014,0.03248804,0.82997745,0.82814014,0.89046234,3.103693,0.13538542
187,C2,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.81945235,0.030896282,0.82207376,0.81945235,0.8532532,2.96907,0.14937058
187,C3,34.91627121,32.02519608,29-12-2025,0.46251678466796875,0.81615233,0.032571923,0.8181266,0.81615233,0.81555325,2.8326716,0.16060415
205,G6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8912166,0.051196724,0.8962502,0.8912166,1.07006,3.7534764,0.30420423
205,R8,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.91928667,0.03804215,0.9246303,0.91928667,1.1330159,3.981251,0.23742734
205,R7,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.906031,0.04031265,0.9127772,0.906031,1.1439863,4.020943,0.2079203
205,R6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90561646,0.03865417,0.90856075,0.90561646,1.1573424,4.069265,0.1630465
205,R1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.89385444,0.0483372,0.8950368,0.89385444,0.9813606,3.4325624,0.18111077
205,R2,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9182364,0.037877828,0.9224723,0.9182364,1.140923,4.00986,0.23857315
205,R3,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9025634,0.041101143,0.90609723,0.9025634,1.0996773,3.8606322,0.23529664
205,G1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90203243,0.050505646,0.90785813,0.90203243,1.1125488,3.9072018,0.29489833
205,R13,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8752488,0.051216744,0.8822705,0.8752488,1.0247818,3.5896606,0.265133
205,R11,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.89542997,0.044467535,0.9002713,0.89542997,1.0961804,3.8479812,0.2786338
205,R12,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8702968,0.06860017,0.88530463,0.8702968,1.0549861,3.6989398,0.2728471
205,G11,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.8750167,0.050974246,0.87691104,0.8750167,1.0742359,3.768585,0.30320716
205,C1,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9086325,0.036692444,0.90718013,0.9086325,1.1153524,3.9173448,0.20630303
205,C2,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.91551256,0.037251305,0.91859436,0.91551256,1.1506059,4.044892,0.21679045
205,C3,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.9024422,0.039529007,0.9010696,0.9024422,1.1086198,3.8929865,0.23152126
205,C6,34.91628265,32.02517319,29-12-2025,0.4611930847167969,0.90154344,0.044597123,0.9079176,0.90154344,1.125494,3.9540372,0.30117017
196,R1,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.618207,0.010048736,0.6175421,0.618207,0.8830742,3.0769625,0.0937805
196,R2,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6209734,0.011362465,0.6201859,0.6209734,0.8848532,3.0833988,0.09750896
196,R3,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61584,0.009459162,0.6152084,0.61584,0.8703322,3.0308616,0.10401541
196,R6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6214062,0.011456872,0.6201859,0.6214062,0.8898046,3.1013126,0.07457108
196,R7,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6172283,0.009956965,0.6157636,0.6172283,0.88166475,3.0718634,0.10213193
196,R8,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6263039,0.013246776,0.6263837,0.6263039,0.90438116,3.154051,0.09629727
196,G6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6225253,0.011978296,0.62269133,0.6225253,0.8928948,3.1124935,0.13566463
196,R11,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6118633,0.007071546,0.61169696,0.6118633,0.849747,2.9563847,0.12701692
196,R13,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6133195,0.008328045,0.61322314,0.6133195,0.85802144,2.9863212,0.12479557
196,R12,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.60797197,0.0060317805,0.6052632,0.60797197,0.8411786,2.925384,0.14069241
196,G11,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61338097,0.0079500675,0.61322314,0.61338097,0.8611359,2.9975896,0.1407464
196,C3,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.61787623,0.010403376,0.61665875,0.61787623,0.87038493,3.031053,0.10166092
196,C2,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.62054753,0.012052248,0.61963576,0.62054753,0.8943187,3.1176453,0.09572689
196,C6,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.620833,0.011386898,0.6201859,0.620833,0.88633865,3.088773,0.09661308
196,C1,34.91629028,32.02527237,29-12-2025,0.21230697631835938,0.6209072,0.011425283,0.6201859,0.6209072,0.8865746,3.089627,0.14748858
188,G1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7339327,0.04490274,0.74217314,0.7339327,0.90777636,3.166335,0.20353958
188,R1,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7662424,0.034719247,0.76810104,0.7662424,0.9792568,3.4249513,0.12813477
188,R2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7707138,0.02901795,0.77194566,0.7707138,0.9732141,3.4030883,0.13619532
188,R3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75025225,0.0333772,0.75159234,0.75025225,0.91432095,3.1900132,0.1375883
188,G6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7644745,0.036645975,0.76927745,0.7644745,0.9838108,3.441427,0.20501876
188,G11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74662304,0.03633585,0.7505902,0.74662304,0.92194337,3.2175913,0.2211551
188,C6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75472224,0.03625398,0.75918174,0.75472224,0.90331835,3.1502059,0.19381277
188,R8,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.77258635,0.033563185,0.7772057,0.77258635,0.95281327,3.3292785,0.13119273
188,R7,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7694286,0.03293572,0.77592266,0.7694286,0.98015827,3.4282126,0.13537422
188,R6,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7730429,0.033397626,0.77679473,0.7730429,0.9939463,3.478098,0.10609103
188,R13,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.73612875,0.030317925,0.73890066,0.73612875,0.87321365,3.0412872,0.18452165
188,R12,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.7634559,0.028656285,0.76832145,0.7634559,0.9474897,3.310018,0.1867733
188,R11,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.74705875,0.03225049,0.7488428,0.74705875,0.9227221,3.2204084,0.18672386
188,C2,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.75951356,0.027108125,0.76085895,0.75951356,0.9000638,3.1384304,0.13236295
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,0.761587,0.028130956,0.7664429,0.761587,0.9109558,3.1778383,0.11833397
188,C3,34.91629028,32.02523041,29-12-2025,0.5073051452636719,,,,,,,
